,ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,relative_id,crystal_system,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,fx,fy,th_labels,pam_labels
0,2dm-3,TlS,AB,2,4,4,0.84646,bottom-up,1,3,0.095794,0.17741,0.9814,-1,triclinic,S,Tl,,,,,non-radioactive,no-f-in-valence,276.0,24.2,2dm-5155,triclinic,0.1951409876346588,0.0,0.0,0.0,0.0,0.0,0.0,2.3497605323791504,2.3937172889709477,2.033000230789185,2.261403083801269,2.254096031188965,2.277899742126465,2.0343668460845947,1.9861598014831543,2.187506675720215,2.5250937938690186,2.2399518489837646,2.242376804351806,2.234934568405152,2.440638542175293,1.9186043739318848,2.041733741760254,1.8949522972106931,1.4423421621322632,1.4203267097473145,1.4277623891830444,1.87692666053772,3.14168119430542,2.651333808898926,3.039961338043213,2.473751783370972,2.4867515563964844,2.524252891540528,3.062192678451538,2.39047908782959,2.2089853286743164,3.2316105365753174,3.0441431999206543,3.050285816192627,3.1218535900115967,3.1618967056274414,1.632127046585083,1.6371010541915894,2.008237361907959,2.022668600082397,1.9457093477249143,2.174322843551636,1.9230127334594729,2.78315544128418,3.159573793411255,3.4188060760498047,2.701180219650269,2.639054775238037,3.1438467502593994,3.2371416091918945,1.816375494003296,1.9256391525268557,1.9874285459518437,1.9694534540176392,1.9077224731445312,1.9700531959533687,1.8866510391235352,3.008521318435669,3.0066206455230717,2.105525016784668,2.245702743530273,2.2978644371032715,2.211936712265014,2.226052761077881,2.487223863601685,2.3079566955566406,2.412317037582397,1.899057388305664,1.7243728637695312,1.9181160926818848,2.5199503898620605,2.4744467735290527,2.7423620223999023,2.2608962059021,1.9966070652008057,1.9464623928070068,2.05839204788208,2.327231884002685,2.641324043273926,2.434433460235596,2.4656848907470703,2.621478796005249,2.693186044692993,2.752548694610596,2.3251004219055176,1.7335766553878784,1.81609845161438,1.953408479690552,1.904951810836792,1.7183499336242676,1.9208292961120603,1.9408297538757324,-17.031164,-22.583645,-1,-1
1,2dm-21,TaI3,AB3,162,3,3,0.88201,bottom-up,1,1,0.097255,0.23111,0.0,-3m,trigonal,I,Ta,,,,,non-radioactive,no-f-in-valence,652.0,85.2,2dm-3549,trigonal,0.0622147619724273,0.0,0.0,0.0,0.0,0.0,0.0163071639835834,2.729679822921753,2.500531911849976,2.085422992706299,2.8659780025482178,2.3520491123199463,2.23340916633606,2.762707233428955,2.0348241329193115,2.49556303024292,1.6838881969451904,2.330998420715332,2.3571393489837646,2.417891502380371,1.9810783863067627,2.775329351425171,2.689884901046753,2.3250732421875,2.856010913848877,2.465259313583374,2.910696029663086,2.8478705883026123,1.8175424337387085,2.418285608291626,2.3214802742004395,2.6305959224700928,2.37691068649292,2.382286071777344,1.907853364944458,2.839792966842652,2.2637901306152344,1.655795335769653,2.163238763809204,2.2949047088623047,2.3171868324279785,2.850088834762573,2.399714708328247,2.862495183944702,2.5258805751800537,2.4698486328125,2.7547643184661865,3.0206856727600098,2.4437897205352783,3.0371875762939453,2.9058380126953125,2.661293268203736,2.248221635818481,2.2334280014038086,2.5200839042663574,3.028036832809448,2.632117509841919,2.6069178581237797,2.722158670425415,2.470148801803589,2.582496166229248,2.3034493923187256,2.515594482421875,1.9273457527160645,2.0847601890563965,2.3431813716888428,2.251488447189331,2.27694034576416,2.1695215702056885,1.805665612220764,2.6083455085754395,2.0557169914245605,1.7194561958312988,2.108372211456299,2.3417716026306152,2.2106773853302,2.52185320854187,2.259676933288574,1.7648212909698486,1.919152021408081,1.867407321929932,2.028442859649658,1.8322572708129885,2.16595458984375,2.301361083984375,2.84084153175354,2.873231887817383,3.0849404335021973,3.044797897338867,2.524420499801636,2.2264890670776367,2.289639949798584,2.589101552963257,2.4770970344543457,2.594306707382202,2.2174086570739746,2.636326551437378,2.2814509868621826,-85.32019,19.23168,-1,4
2,2dm-22,Li2O,AB2,164,3,3,0.96678,bottom-up,1,4,0.037593,0.18798,1.9866,-3m,trigonal,Li,O,,,,,non-radioactive,no-f-in-valence,377.0,5.8,2dm-3869,trigonal,0.1398215293884277,0.0,0.0,0.0,0.0,0.0,0.0149160325527191,2.3540968894958496,2.4866490364074707,1.5469777584075928,1.418865442276001,1.6414519548416138,2.517205238342285,2.384852170944214,2.2012534141540527,1.493145227432251,1.3603991270065308,1.0808935165405271,1.450467586517334,1.4710981845855713,2.2327628135681152,1.6151270866394043,1.5810672044754028,1.5022644996643066,1.5020036697387695,1.5755157470703125,1.6236754655838013,1.591786503791809,2.172297477722168,2.9332845211029053,2.4102048873901367,2.637401819229126,2.5983290672302246,3.1176719665527344,2.248976469039917,2.554624080657959,2.4929800033569336,2.282348394393921,2.356614112854004,2.1523728370666504,2.54681658744812,2.614701509475708,1.5219461917877195,1.6374387741088867,1.4204959869384766,1.7977921962738037,1.9227499961853027,1.88299822807312,1.5710110664367676,2.7151525020599365,2.9851622581481934,2.076873540878296,2.698068857192993,2.863783121109009,2.961343288421631,2.648684501647949,2.232699394226074,2.0888679027557373,1.643082857131958,1.560189962387085,1.763566970825195,2.3028697967529297,2.1527516841888428,1.683603286743164,1.7170400619506836,0.3353993594646454,0.2157916128635406,0.4472246766090393,1.736396074295044,1.6825177669525146,2.520880699157715,1.8397908210754397,1.3235183954238892,1.2715058326721191,1.4327683448791504,1.8988330364227293,2.467037439346313,2.1191940307617188,2.5088744163513184,2.660940647125244,2.725980281829834,2.7544760704040527,2.5919501781463623,2.0639896392822266,2.468975305557251,2.443158864974976,2.7414321899414062,2.3768811225891118,2.3622360229492188,2.258139371871948,2.502424478530884,1.7723485231399536,1.775590419769287,1.941162109375,1.7457289695739746,1.716547966003418,1.7140016555786133,1.81778883934021,74.04922,-91.25826,-1,0
3,2dm-25,VBr4,AB4,123,3,3,0.97834,bottom-up,1,2,0.14029,0.058544,0.0,4/mmm,tetragonal,Br,V,,,,,non-radioactive,no-f-in-valence,726.0,23.9,2dm-3290,tetragonal,0.1464427411556244,0.0,0.0,0.0,0.0,0.0,0.0948674827814102,1.5723408460617063,1.923917531967163,2.098455905914306,2.1110599040985107,2.850623846054077,2.22842025756836,1.5487161874771118,1.8402494192123413,2.125293970108032,1.346221923828125,2.514463424682617,1.579093337059021,2.116091251373291,2.1188879013061523,2.5077524185180664,1.7833528518676758,2.311958074569702,2.073143243789673,2.072938919067383,2.0313353538513184,2.5857253074646,2.53959059715271,2.4586305618286133,2.4450454711914062,2.5563619136810303,2.188321352005005,2.430002927780152,2.588923215866089,2.735330820083618,2.253582239151001,2.882375717163086,2.4424426555633545,2.330976963043213,2.3778669834136963,2.7074427604675293,2.2794833183288574,2.4366297721862797,2.7809455394744877,2.2716004848480225,1.8470346927642824,2.186394214630127,2.7314653396606445,0.8664883375167847,1.1114027500152588,1.1240638494491575,1.5223684310913086,1.807363748550415,1.8372410535812376,0.2330889552831649,1.7044750452041626,2.6139423847198486,2.322300434112549,2.1649281978607178,2.337782144546509,2.5615768432617188,1.663121461868286,2.461725950241089,1.880431890487671,1.945489883422852,2.484022378921509,1.673325777053833,2.0541024208068848,2.471710681915283,2.459651470184326,2.937254905700684,2.742416858673096,2.785074234008789,3.2022528648376465,2.7868568897247314,2.3800950050354004,2.862499237060547,2.373063802719116,2.3974297046661377,2.673478126525879,1.7812013626098633,2.0086116790771484,2.73638129234314,2.1413631439208984,2.612547874450684,2.3270113468170166,2.2551777362823486,2.2988131046295166,2.2631163597106934,2.3721299171447754,2.224226951599121,2.3998124599456787,2.197274684906006,2.7697579860687256,2.5844194889068604,2.8097076416015625,2.1143295764923096,36.688946,55.726463,-1,29
4,2dm-29,SBr,AB,2,4,4,0.82037,bottom-up,1,3,0.067035,0.035965,1.8022,-1,triclinic,Br,S,,,,,non-radioactive,no-f-in-valence,276.0,24.2,2dm-4682,triclinic,0.0340889133512973,0.0,0.0,0.0,0.0,0.0,0.1001938208937645,2.4465432167053223,2.3795437812805176,2.317661762237549,2.279560089111328,2.329675436019897,2.5056183338165283,2.578261375427246,1.9442609548568728,2.2549469470977783,2.2808871269226074,2.4096381664276123,2.37628436088562,2.076615810394287,1.8692948818206787,1.5452078580856323,1.6447265148162842,1.5471930503845217,1.538610577583313,1.658060073852539,1.5966668128967283,1.6698967218399048,2.994570255279541,2.981121778488159,2.8407504558563232,2.767258644104004,2.7618842124938965,2.8014869689941406,2.72944974899292,2.981519937515259,2.1477859020233154,2.453434705734253,2.635106086730957,2.73026704788208,2.3997695446014404,2.687551021575928,1.8865057229995728,1.819400191307068,2.0936970710754395,2.376358985900879,2.03662633895874,1.7629809379577637,1.814839601516724,1.6016430854797363,1.9864695072174072,1.852809190750122,1.298566460609436,1.2179733514785769,1.2080625295639038,1.4287586212158203,2.4855897426605225,3.0366575717926025,2.4360477924346924,2.3154497146606445,2.426469326019287,3.009295701980591,2.42122745513916,1.8079516887664795,1.9480279684066768,1.943386793136597,1.960586667060852,1.703594207763672,1.7154192924499512,1.644115686416626,2.422715663909912,2.0565223693847656,2.348292589187622,2.4346132278442383,2.69049072265625,2.6051666736602783,2.493422746658325,2.2208871841430664,2.558255672454834,2.166018486022949,2.861407518386841,2.607085943222046,2.74075984954834,2.295447826385498,2.55019211769104,2.7598142623901367,2.629911422729492,2.462287187576294,2.4637036323547363,2.4524354934692383,2.852715492248535,2.1684203147888184,2.470803737640381,2.35796332359314,2.2782485485076904,2.2802391052246094,2.2962427139282227,2.235125064849853,11.995536,-106.832634,31,-1
5,2dm-31,AlF3,AB3,12,3,3,0.91302,bottom-up,1,3,,0.099925,8.4202,2/m,monoclinic,Al,F,,,,,non-radioactive,no-f-in-valence,620.0,76.7,2dm-4040,monoclinic,0.2838927209377289,0.0,0.0,0.0,0.0,0.0,0.146752581000328,0.365359902381897,0.1178238689899444,0.111147440969944,0.1083481833338737,0.10774827003479,0.1096948385238647,0.3391035795211792,1.423161268234253,1.291532278060913,0.9956284761428832,0.878562331199646,0.8291723728179932,0.9282819032669068,1.3834199905395508,1.5025962591171265,1.6084057092666626,1.6253321170806885,1.6427513360977173,1.611780047416687,1.6201900243759155,1.624656081199646,3.0492780208587646,2.9435067176818848,2.9975619316101074,2.7681031227111816,3.082138776779175,2.434451103210449,3.265380382537842,2.4489214420318604,2.6031482219696045,2.3379483222961426,2.825927734375,2.3793466091156006,2.7304537296295166,2.5614495277404785,2.826404571533203,2.503587245941162,2.8410768508911133,2.6556813716888428,2.8589107990264893,2.4583303928375244,2.5907247066497803,0.2846986949443817,0.0,0.0,0.0,0.0,0.0,0.0,0.297213613986969,0.0,0.0,0.0,0.0,0.0,0.0,0.4239717721939087,0.0389524586498737,0.0153279863297939,0.0,0.0,0.0,0.05136039853096,2.295544147491455,2.5819883346557617,2.5756185054779053,2.477902412414551,2.607550382614136,2.476691007614136,2.3568544387817383,2.1667256355285645,2.340691089630127,2.234034538269043,1.9758987426757808,2.1960034370422363,2.1174569129943848,2.359740734100342,2.1350977420806885,2.4824023246765137,2.116579532623291,2.809242248535156,2.121098756790161,2.5813441276550293,2.3234176635742188,2.470921516418457,2.311523675918579,2.188994884490967,2.4698803424835205,2.19809365272522,2.495989322662353,2.4911558628082275,190.98161,14.114123,30,39
6,2dm-32,MoBr3,AB3,12,3,3,0.97822,bottom-up,1,3,,0.057643,1.0679,2/m,monoclinic,Br,Mo,,,,,non-radioactive,no-f-in-valence,620.0,76.7,2dm-3836,monoclinic,0.2039289027452469,0.0,0.0,0.0,0.0,0.0,0.1676437109708786,1.4884331226348877,1.618101954460144,1.559131383895874,1.585315227508545,1.5490117073059082,1.5241700410842896,1.574403166770935,2.003831386566162,2.463658809661865,2.165872573852539,2.4257972240448,2.1676244735717773,2.400304079055786,2.0993757247924805,1.536176085472107,1.643248438835144,1.6630481481552124,1.6793659925460815,1.6930289268493652,1.6635522842407229,1.5705909729003906,2.7104992866516118,2.886769294738769,2.4680774211883545,2.676884889602661,2.520787239074707,3.0210864543914795,2.759095430374145,2.5985090732574463,2.311812400817871,2.5988481044769287,2.1798713207244877,2.37231969833374,2.296426773071289,2.735844612121582,2.491014242172241,2.670129776000977,2.5791749954223637,2.8567054271698,2.537708282470703,2.9044835567474365,2.431395530700684,1.0659887790679932,0.0330872684717178,0.0,0.0,0.0,0.0,0.0653466954827308,2.761305570602417,2.6006476879119877,2.5292227268218994,2.5952107906341557,2.5044877529144287,2.575037240982056,2.640732526779175,1.727497100830078,1.6829679012298584,1.795551300048828,1.665256381034851,1.782848596572876,1.663469314575195,1.575284719467163,2.396200656890869,2.444419384002685,2.594249725341797,2.5503718852996826,2.597843647003174,2.442602157592773,2.306946277618408,1.9870545864105225,2.249839782714844,2.450608015060425,1.9123597145080569,2.531747817993164,2.126696825027466,2.0068681240081787,2.86531925201416,2.4345345497131348,2.9395182132720947,3.199528932571411,2.419707059860229,2.451441764831543,3.1025283336639404,2.4693756103515625,2.213045835494995,2.610438585281372,2.323779821395874,2.545510768890381,2.544855833053589,2.491382122039795,78.33564,68.97623,22,4
7,2dm-34,GaSb3,AB3,164,3,3,0.733,bottom-up,1,3,0.32059,0.29722,0.3806,-3m,trigonal,Ga,Sb,,,,,non-radioactive,no-f-in-valence,654.0,20.3,,trigonal,0.1045249328017234,0.0,0.0,0.0,0.0,0.0,0.0248460862785577,2.2680892944335938,2.8404979705810547,2.769796848297119,2.725674629211426,2.372228145599365,3.0894572734832764,2.309185028076172,2.711426258087158,2.6236250400543213,2.545142650604248,2.625973701477051,2.352538585662842,2.613595485687256,2.643759250640869,2.3677005767822266,2.010366916656494,1.4935524463653564,1.7381528615951538,1.743028163909912,2.10084867477417,2.499153614044189,2.604496717453003,2.6358063220977783,2.192157506942749,2.807682037353516,2.574112892150879,2.58060073852539,2.62711238861084,2.677668809890747,2.796630859375,2.4784932136535645,2.7525949478149414,2.8973491191864014,2.9675943851470947,2.848563432693481,1.9991018772125244,2.348381519317627,2.0550925731658936,2.1161460876464844,2.130586624145508,2.437634229660034,1.9979145526885984,2.507957696914673,2.731900691986084,2.0150680541992188,3.047459840774536,2.690800666809082,2.3795528411865234,2.45022964477539,2.707450151443481,2.338695287704468,2.245713233947754,2.290614128112793,2.5160956382751465,2.764674186706543,2.599141836166382,2.3712611198425293,2.2837460041046143,2.106774091720581,2.5589914321899414,2.36205530166626,2.177870988845825,2.293252229690552,2.351942300796509,2.033384084701538,2.2483062744140625,2.129330635070801,1.9858503341674805,1.8850326538085935,2.691343069076538,2.143970251083374,2.003316879272461,2.650098323822021,1.939291715621948,1.8998425006866453,1.968085765838623,2.1251373291015625,2.286473274230957,2.639564514160156,2.239499568939209,2.6790480613708496,2.473546504974365,2.560401201248169,2.542188882827759,1.814746379852295,2.129150867462158,2.618967771530152,2.20676064491272,2.0633232593536377,1.90552282333374,1.7901703119277954,-123.31893,57.10196,-1,-1
8,2dm-56,YbF2,AB2,164,3,3,0.7894,bottom-up,1,3,0.073498,0.10746,7.2622,-3m,trigonal,F,Yb,,,,,non-radioactive,f-in-valence,377.0,5.8,2dm-4965,trigonal,0.2840143740177154,0.0,0.0,0.0,0.0,0.0,0.1465281993150711,0.3609774708747864,0.1243785098195076,0.1072808355093002,0.1062469854950904,0.1078367456793785,0.1104713752865791,0.3425659537315368,1.6426949501037598,1.544583797454834,1.020922064781189,0.7736814618110657,0.8477280139923096,1.2222635746002195,1.526428461074829,1.484541416168213,1.7722828388214111,1.4919893741607666,1.5559024810791016,1.5027421712875366,1.5782634019851685,1.6192758083343506,2.075307607650757,2.574503183364868,2.8408498764038086,2.784418821334839,2.8610634803771973,2.89633584022522,2.168217182159424,2.437216520309448,2.2393693923950195,2.0876810550689697,2.227313041687012,2.2271053791046143,2.255510807037353,2.4454145431518555,1.6445350646972656,1.5105148553848269,1.6193135976791382,1.4153722524642944,1.385514497756958,1.5018901824951172,1.5213751792907717,0.2880169451236725,0.0,0.0,0.0,0.0,0.0,0.0,0.3144316673278808,0.0,0.0,0.0,0.0,0.0,0.0,1.0572835206985474,0.1191504523158073,0.0325330421328544,0.0,0.0020420844666659,0.0134036149829626,0.0710064098238945,2.5920939445495605,2.698950290679932,2.3599190711975098,2.431445837020874,2.3647260665893555,2.64798903465271,2.381764888763428,2.21988296508789,2.412236213684082,2.355344772338867,2.351823568344116,2.2728676795959477,2.3420772552490234,2.1129372119903564,1.6897399425506592,1.9096405506134035,1.7372794151306152,2.068725109100342,2.606325387954712,2.072363376617432,1.6065430641174316,1.718752145767212,1.7986280918121338,1.6773943901062012,1.7536778450012207,1.7936893701553345,1.798208713531494,1.7323017120361328,164.96475,27.765863,-1,-1
9,2dm-79,NCl4,AB4,1,4,4,0.96742,bottom-up,1,3,,,0.7263,1,triclinic,Cl,N,,,,,non-radioactive,no-f-in-valence,703.0,92.1,2dm-4763,triclinic,0.0,0.0,0.0,0.0,0.0,0.0,0.0824794173240661,2.7114500999450684,2.437490463256836,2.2006211280822754,1.927566766738892,2.916471481323242,2.3473455905914307,2.658754825592041,2.3024492263793945,1.800438404083252,1.8114326000213623,1.9259779453277588,2.377431154251098,1.874840497970581,2.064812183380127,2.480200290679932,2.6009035110473637,2.610678672790528,2.6108734607696533,2.476468563079834,2.3981666564941406,2.4579310417175293,2.658765316009521,2.682846784591675,2.760199069976806,3.054771661758423,3.029247522354126,2.283768653869629,3.315171480178833,2.6604421138763428,2.555530071258545,2.5742993354797363,2.6295571327209477,2.807680130004883,2.494801998138428,2.5664467811584477,2.5706636905670166,2.58737850189209,2.613398313522339,2.622041702270508,2.5523829460144043,2.5789670944213867,2.65950345993042,1.9118351936340328,2.3539066314697266,2.3470234870910645,2.3344202041625977,2.065220832824707,1.4384617805480957,1.4571954011917114,2.260483264923096,2.6258225440979004,2.608492374420166,2.45285701751709,2.3138346672058105,2.0211896896362305,2.292123317718506,2.1577062606811523,2.1218361854553223,2.080682277679444,1.912513256072998,1.9691722393035889,2.988488912582397,2.5961408615112305,2.2486188411712646,2.154090166091919,2.110093116760254,2.082416534423828,2.215634822845459,2.292239189147949,2.245346546173096,2.25429916381836,2.7697572708129883,2.331005811691284,2.249054431915283,2.504413604736328,2.7433130741119385,2.420963287353516,2.0488131046295166,2.3943662643432617,2.431017637252808,2.4944851398468018,2.4862184524536133,2.0451574325561523,2.0462567806243896,2.482288122177124,2.531460762023926,2.609211206436157,2.7002670764923096,2.5396177768707275,2.534813404083252,2.522714138031006,43.405037,84.966225,-1,-1
